mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,sid,onset_sec,duration_sec,onset_tick,duration_tick,pitch_pna,velocity,track,channel,pid
11,20.000000,2.000000,20.000000,2.000000,2624,256,62,2,neq0sbq,19.122917,1.183333,18358,1136,62,3,0,1,n65
11,20.000000,2.000000,20.000000,2.000000,2624,256,34,3,nne21f7,19.138542,1.972917,18373,1894,34,36,0,1,n66
11,20.500000,0.500000,20.500000,0.500000,2688,64,66,1,n1u3y7g9,19.475000,0.464583,18696,446,66,62,0,1,n67
11,21.000000,0.500000,21.000000,0.500000,2752,64,68,1,n3zp936,19.869791,0.488542,19075,469,68,61,0,1,n68
11,21.500000,0.500000,21.500000,0.500000,2816,64,70,1,n12qmk7l,20.288542,0.598958,19477,575,70,56,0,1,n69
12,22.000000,1.000000,22.000000,1.000000,2880,128,68,1,n14lg6kg,20.834375,1.053125,20001,1011,68,54,0,1,n70
12,22.000000,2.000000,22.000000,2.000000,2880,256,63,2,n3ppc2s,20.843750,2.811458,20010,2699,63,41,0,1,n71
12,22.000000,2.000000,22.000000,2.000000,2880,256,39,3,n5dzn4x,20.890625,1.968750,20055,1890,39,33,0,1,n72
12,23.000000,0.500000,23.000000,0.500000,3008,64,66,1,ntveext,21.867708,0.580208,20993,557,66,45,0,1,n73
12,23.500000,0.500000,23.500000,0.500000,3072,64,68,1,ndgv6pw,22.317709,0.518750,21425,498,68,54,0,1,n74
13,24.000000,1.000000,24.000000,1.000000,3136,128,70,1,n3zn1ve,22.795834,0.853125,21884,819,70,59,0,1,n75
13,24.000000,1.000000,24.000000,1.000000,3136,128,51,3,n190ip5i,22.810417,0.859375,21898,825,51,40,0,1,n76
13,24.000000,1.000000,24.000000,1.000000,3136,128,66,2,nozi4wb,22.811459,0.836458,21899,803,66,45,0,1,n77
13,25.000000,1.000000,25.000000,1.000000,3264,128,70,1,nboqhl3,23.694792,2.413542,22747,2317,70,72,0,1,n78
13,25.000000,1.000000,25.000000,1.000000,3264,128,68,2,n7j0ws0,23.697916,1.133333,22750,1088,68,56,0,1,n79
13,25.000000,1.000000,25.000000,1.000000,3264,128,50,3,nbtjp6t,23.720833,1.116667,22772,1072,50,51,0,1,n80
14,26.000000,1.500000,26.000000,1.500000,3392,192,63,2,n6wsszs,24.786459,1.740625,23795,1671,63,69,0,1,n81
14,26.000000,1.500000,26.000000,1.500000,3392,192,66,2,narerll,24.786459,1.180208,23795,1133,66,59,0,1,n82
14,26.000000,1.500000,26.000000,1.500000,3392,192,51,3,n132vlyg,24.802084,2.227083,23810,2138,51,59,0,1,n83
14,27.000000,0.500000,27.000000,0.500000,3520,64,71,1,nja5e1o,25.886457,1.083333,24851,1040,71,75,0,1,n84
14,27.500000,0.500000,27.500000,0.500000,3584,64,69,1,nw3u4pq,26.500000,0.538542,25440,517,69,63,0,1,n85
14,27.500000,1.000000,27.500000,1.000000,3584,128,59,2,nds4xgz,26.522917,0.632292,25462,607,59,35,0,1,n86
15,28.000000,1.500000,28.000000,1.500000,3648,192,68,1,nqioh0d,26.997917,1.642708,25918,1577,68,67,0,1,n87
15,28.000000,0.500000,28.000000,0.500000,3648,64,52,3,n18szrpt,27.034374,0.540625,25953,519,52,48,0,1,n88
15,28.500000,0.500000,28.500000,0.500000,3712,64,65,2,net67sr,27.459375,0.486458,26361,467,65,54,0,1,n89
15,28.500000,0.500000,28.500000,0.500000,3712,64,50,3,nhp3q9n,27.476042,0.468750,26377,450,50,46,0,1,n90
15,28.500000,1.000000,28.500000,1.000000,3712,128,58,2,n13lhfpu,27.487499,1.037500,26388,996,58,33,0,1,n91
15,29.000000,0.500000,29.000000,0.500000,3776,64,63,2,n1ohsbag,27.904167,2.247917,26788,2158,63,9,0,1,n92
15,29.000000,0.500000,29.000000,0.500000,3776,64,51,3,n1k9w891,27.926043,0.667708,26809,641,51,44,0,1,n93
15,29.500000,1.500000,29.500000,1.500000,3840,192,66,1,n132s741,28.501041,1.651042,27361,1585,66,47,0,1,n94
15,29.500000,0.500000,29.500000,0.500000,3840,64,45,3,n3k1x9c,28.516666,0.587500,27376,564,45,38,0,1,n95
15,29.500000,1.500000,29.500000,1.500000,3840,192,60,2,n1ihpbnr,28.523958,0.906250,27383,870,60,31,0,1,n96
16,30.000000,1.500000,30.000000,1.500000,3904,192,46,4,ns7ef1z,28.995832,2.060417,27836,1978,46,42,0,1,n97
16,30.500000,0.500000,30.500000,0.500000,3968,64,57,3,ncwb9kp,29.470833,0.681250,28292,654,57,40,0,1,n98
16,31.000000,0.500000,31.000000,0.500000,4032,64,65,1,ni47acm,30.087500,0.896875,28884,861,65,38,0,1,n99
16,31.000000,0.500000,31.000000,0.500000,4032,64,62,2,ndgxzpg,30.111458,0.827083,28907,794,62,33,0,1,n100
16,31.000000,0.500000,31.000000,0.500000,4032,64,58,3,n186unn2,30.126041,0.932292,28921,895,58,42,0,1,n101
16,31.500000,0.500000,31.500000,0.500000,4096,64,51,3,n1vm6u8k,30.840626,0.611458,29607,587,51,52,0,1,n102
17,32.000000,0.500000,32.000000,0.500000,4160,64,50,3,ny91d4k,31.351042,0.539583,30097,518,50,54,0,1,n103
17,32.500000,0.500000,32.500000,0.500000,4224,64,51,3,n2fhybt,31.757292,0.526042,30487,505,51,62,0,1,n104
17,33.000000,0.500000,33.000000,0.500000,4288,64,53,3,nams049,32.162498,0.565625,30876,543,53,60,0,1,n105
17,33.500000,1.500000,33.500000,1.500000,4352,192,59,2,n1h7e2vk,32.595833,1.710417,31292,1642,59,56,0,1,n106
17,33.500000,2.000000,33.500000,2.000000,4352,256,65,1,n1td6vii,32.607292,2.282292,31303,2191,65,53,0,1,n107
17,33.500000,2.000000,33.500000,2.000000,4352,256,68,1,nelpv1u,32.607292,2.304167,31303,2212,68,58,0,1,n108
17,33.500000,1.500000,33.500000,1.500000,4352,192,51,3,n1ajn7jo,32.636459,1.717708,31331,1649,51,48,0,1,n109
18,34.000000,1.500000,34.000000,1.500000,4416,192,46,4,n3s1yxj,33.155209,1.757292,31829,1687,46,42,0,1,n110
18,35.000000,0.500000,35.000000,0.500000,4544,64,58,2,n1o0zlvb,34.308334,0.603125,32936,579,58,42,0,1,n111
18,35.000000,0.500000,35.000000,0.500000,4544,64,50,3,n1wlzdyp,34.327084,0.607292,32954,583,50,34,0,1,n112
18,35.500000,0.500000,35.500000,0.500000,4608,64,63,3,n70g25x,34.814583,0.492708,33422,473,63,54,0,1,n113
19,36.000000,0.500000,36.000000,0.500000,4672,64,62,3,n1k0p70e,35.233334,0.466667,33824,448,62,62,0,1,n114
19,36.500000,0.500000,36.500000,0.500000,4736,64,63,3,n11rggv8,35.638542,0.566667,34213,544,63,66,0,1,n115
19,37.000000,0.500000,37.000000,0.500000,4800,64,65,3,nkpr3xp,36.052082,0.622917,34610,598,65,64,0,1,n116
19,37.500000,1.500000,37.500000,1.500000,4864,192,71,1,n1hyp9w4,36.579166,2.208333,35116,2120,71,62,0,1,n117
19,37.500000,2.000000,37.500000,2.000000,4864,256,80,1,n14932a4,36.581249,4.134375,35118,3969,80,68,0,1,n118
19,37.500000,2.000000,37.500000,2.000000,4864,256,77,1,n1p7dhwf,36.583332,4.132292,35120,3967,77,62,0,1,n119
19,37.500000,1.500000,37.500000,1.500000,4864,192,63,3,n4d775a,36.602085,2.208333,35138,2120,63,54,0,1,n120
20,38.000000,1.500000,38.000000,1.500000,4928,192,58,3,n104qhxz,37.261459,5.389583,35771,5174,58,45,0,1,n121
20,39.000000,0.500000,39.000000,0.500000,5056,64,70,1,nmcg7xk,38.740623,2.027083,37191,1946,70,33,0,1,n122
20,39.000000,0.500000,39.000000,0.500000,5056,64,62,3,n13wljik,38.761459,1.954167,37211,1876,62,30,0,1,n123
20,39.500000,2.000000,39.500000,2.000000,5120,256,54,1,n13qay7n,40.714584,1.952083,39086,1874,54,43,0,1,n124
20,39.500000,2.000000,39.500000,2.000000,5120,256,51,1,n1j9f65q,40.717709,1.529167,39089,1468,51,39,0,1,n125
21,40.000000,0.500000,40.000000,0.500000,5184,64,42,3,n14ahlx1,41.246876,0.135417,39597,130,42,37,0,1,n126
21,40.000000,0.500000,40.000000,0.500000,5184,64,30,3,ngx1f26,41.247917,0.117708,39598,113,30,38,0,1,n127
21,41.000000,0.500000,41.000000,0.500000,5312,64,63,1,nehqrnf,42.200001,0.443750,40512,426,63,42,0,1,n128
21,41.500000,2.000000,41.500000,2.000000,5376,256,68,1,n1vyz994,42.706249,1.725000,40998,1656,68,45,0,1,n129
21,41.500000,1.500000,41.500000,1.500000,5376,192,71,1,n1pq70ko,42.706249,1.737500,40998,1668,71,50,0,1,n130
21,41.500000,2.000000,41.500000,2.000000,5376,256,64,1,n1q8q723,42.707291,2.327083,40999,2234,64,44,0,1,n131
22,42.000000,0.500000,42.000000,0.500000,5440,64,56,3,nbeyber,43.269791,0.133333,41539,128,56,46,0,1,n132
22,42.000000,0.500000,42.000000,0.500000,5440,64,59,3,n1y3yzsw,43.275002,0.158333,41544,152,59,39,0,1,n133
22,43.000000,0.500000,43.000000,0.500000,5568,64,76,1,n1vnc8n9,44.361458,0.677083,42587,650,76,40,0,1,n134
22,43.500000,1.500000,43.500000,1.500000,5632,192,60,1,nf0fxk3,44.980209,1.680208,43181,1613,60,50,0,1,n135
22,43.500000,1.500000,43.500000,1.500000,5632,192,63,1,ndmiq9p,44.981251,1.702083,43182,1634,63,62,0,1,n136
22,43.500000,1.500000,43.500000,1.500000,5632,192,54,1,ns0p1it,44.987499,1.578125,43188,1515,54,50,0,1,n137
23,44.000000,0.500000,44.000000,0.500000,5696,64,45,3,ncgjw5z,45.455208,0.115625,43637,111,45,67,0,1,n138
23,45.000000,1.000000,45.000000,1.000000,5824,128,62,1,ngevg3i,46.586460,1.583333,44723,1520,62,58,0,1,n139
23,45.000000,1.000000,45.000000,1.000000,5824,128,53,1,n1khq61u,46.589584,1.486458,44726,1427,53,48,0,1,n140
23,45.000000,1.000000,45.000000,1.000000,5824,128,58,1,n100gd98,46.589584,2.335417,44726,2242,58,50,0,1,n141
23,45.000000,0.500000,45.000000,0.500000,5824,64,46,3,ng6hp7e,46.595833,0.067708,44732,65,46,74,0,1,n142
24,46.000000,0.500000,46.000000,0.500000,5952,64,63,1,n8jghwt,48.137501,0.807292,46212,775,63,43,0,1,n143
24,46.000000,0.500000,46.000000,0.500000,5952,64,54,1,nc5l9l6,48.143749,0.768750,46218,738,54,26,0,1,n144
24,46.000000,0.500000,46.000000,0.500000,5952,64,39,3,nbhbsvs,48.185417,0.773958,46258,743,39,28,0,1,n145
24,46.500000,0.500000,46.500000,0.500000,6016,64,66,2,n1ndomom,48.873959,0.965625,46919,927,66,43,0,1,n146
24,47.000000,0.500000,47.000000,0.500000,6080,64,65,2,n1m7wnc8,49.353127,0.983333,47379,944,65,55,0,1,n147
24,47.500000,0.500000,47.500000,0.500000,6144,64,63,2,n1itvxhj,49.794792,0.464583,47803,446,63,62,0,1,n148
24,47.500000,0.500000,47.500000,0.500000,6144,64,51,3,n10wqvpp,49.826042,0.546875,47833,525,51,40,0,1,n149
25,48.000000,0.500000,48.000000,0.500000,6208,64,62,2,n1f05kf0,50.219791,0.959375,48211,921,62,60,0,1,n150
25,48.000000,0.500000,48.000000,0.500000,6208,64,53,3,n1n9ko7n,50.232292,1.052083,48223,1010,53,58,0,1,n151
25,48.500000,0.500000,48.500000,0.500000,6272,64,51,3,n16yhsuy,50.654167,0.487500,48628,468,51,64,0,1,n152
25,48.500000,0.500000,48.500000,0.500000,6272,64,63,2,n12vifp0,50.659374,0.504167,48633,484,63,73,0,1,n153
25,49.000000,0.500000,49.000000,0.500000,6336,64,65,2,nky5k6q,51.070835,0.507292,49028,487,65,70,0,1,n154
25,49.000000,0.500000,49.000000,0.500000,6336,64,50,3,n19casdx,51.078125,0.480208,49035,461,50,62,0,1,n155
25,49.500000,1.500000,49.500000,1.500000,6400,192,71,1,nfw7l20,51.516666,1.777083,49456,1706,71,69,0,1,n156
25,49.500000,2.000000,49.500000,2.000000,6400,256,68,1,n10ba369,51.519791,1.780208,49459,1709,68,66,0,1,n157
25,49.500000,0.500000,49.500000,0.500000,6400,64,51,3,n1sng5up,51.552082,0.609375,49490,585,51,54,0,1,n158
25,49.500000,0.500000,49.500000,0.500000,6400,64,63,2,nilcimv,51.553123,0.617708,49491,593,63,43,0,1,n159
26,50.000000,1.500000,50.000000,1.500000,6464,192,62,2,n1tcy8b,52.047916,1.665625,49966,1599,62,3,0,1,n160
26,50.000000,1.500000,50.000000,1.500000,6464,192,46,3,n112tcfk,52.063541,1.651042,49981,1585,46,36,0,1,n161
26,50.000000,1.500000,50.000000,1.500000,6464,192,53,3,n18mg1et,52.063541,1.634375,49981,1569,53,42,0,1,n162
26,51.000000,0.500000,51.000000,0.500000,6592,64,70,1,n6v5hvi,53.206249,0.491667,51078,472,70,56,0,1,n163
26,51.500000,0.500000,51.500000,0.500000,6656,64,75,2,necxfso,53.676041,0.455208,51529,437,75,71,0,1,n164
26,51.500000,0.500000,51.500000,0.500000,6656,64,66,3,n1yn1nc9,53.691666,0.376042,51544,361,66,50,0,1,n165
26,51.500000,0.500000,51.500000,0.500000,6656,64,63,3,n12n7xas,53.728127,0.385417,51579,370,63,42,0,1,n166
27,52.000000,0.500000,52.000000,0.500000,6720,64,74,2,n19jj02v,54.083332,0.639583,51920,614,74,68,0,1,n167
27,52.000000,0.500000,52.000000,0.500000,6720,64,68,3,n1iba4d5,54.105209,0.635417,51941,610,68,54,0,1,n168
27,52.000000,0.500000,52.000000,0.500000,6720,64,65,3,n1h378am,54.120834,0.436458,51956,419,65,51,0,1,n169
27,52.500000,0.500000,52.500000,0.500000,6784,64,75,2,n18e52v1,54.531250,0.556250,52350,534,75,77,0,1,n170
27,52.500000,0.500000,52.500000,0.500000,6784,64,63,3,n1vtwu4u,54.556252,0.531250,52374,510,63,56,0,1,n171
27,52.500000,0.500000,52.500000,0.500000,6784,64,66,3,n1gyf11x,54.557293,0.603125,52375,579,66,54,0,1,n172
27,53.000000,0.500000,53.000000,0.500000,6848,64,77,2,nhiryu2,55.011459,0.655208,52811,629,77,75,0,1,n173
27,53.000000,0.500000,53.000000,0.500000,6848,64,65,3,noxyeix,55.019791,0.644792,52819,619,65,54,0,1,n174
27,53.000000,0.500000,53.000000,0.500000,6848,64,62,3,n1cbtxzq,55.045834,0.645833,52844,620,62,58,0,1,n175
27,53.500000,0.500000,53.500000,0.500000,6912,64,66,3,nozf56n,55.637501,0.818750,53412,786,66,56,0,1,n176
27,53.500000,0.500000,53.500000,0.500000,6912,64,75,2,nzgt9e6,55.637501,0.818750,53412,786,75,73,0,1,n177
27,53.500000,1.500000,53.500000,1.500000,6912,192,83,1,n1dsxcj3,55.639584,2.679167,53414,2572,83,77,0,1,n178
27,53.500000,0.500000,53.500000,0.500000,6912,64,63,3,nc3tk7n,55.643749,0.812500,53418,780,63,52,0,1,n179
28,54.000000,1.500000,54.000000,1.500000,6976,192,74,2,n15rvhyc,56.431252,3.764583,54174,3614,74,46,0,1,n180
28,54.000000,1.500000,54.000000,1.500000,6976,192,68,3,nlj3n87,56.459373,3.736458,54201,3587,68,32,0,1,n181
28,54.000000,1.500000,54.000000,1.500000,6976,192,65,3,n1wcys64,56.460415,3.735417,54202,3586,65,31,0,1,n182
28,54.000000,1.500000,54.000000,1.500000,6976,192,58,3,n9pvokp,56.480209,3.715625,54221,3567,58,33,0,1,n183
28,55.000000,0.500000,55.000000,0.500000,7104,64,82,1,n1781bp8,58.220833,1.976042,55892,1897,82,36,0,1,n184
28,55.500000,1.500000,55.500000,1.500000,7168,192,70,1,n1985uyk,60.105209,2.166667,57701,2080,70,48,0,1,n185
28,55.500000,2.000000,55.500000,2.000000,7168,256,66,1,n1o6r8e6,60.107292,1.645833,57703,1580,66,34,0,1,n186
28,55.500000,2.000000,55.500000,2.000000,7168,256,63,1,n19daiw1,60.118752,2.221875,57714,2133,63,44,0,1,n187
29,56.000000,0.500000,56.000000,0.500000,7232,64,42,6,n15sqsrm,60.616665,0.092708,58192,89,42,44,0,1,n188
29,56.000000,0.500000,56.000000,0.500000,7232,64,54,6,n6ol2v6,60.619793,0.092708,58195,89,54,44,0,1,n189
29,57.000000,0.500000,57.000000,0.500000,7360,64,75,1,njd0vb2,61.701042,0.633333,59233,608,75,45,0,1,n190
29,57.500000,1.500000,57.500000,1.500000,7424,192,83,1,n170zupd,62.283333,2.046875,59792,1965,83,62,0,1,n191
29,57.500000,2.000000,57.500000,2.000000,7424,256,76,1,nhso13h,62.286457,2.945833,59795,2828,76,50,0,1,n192
29,57.500000,2.000000,57.500000,2.000000,7424,256,80,1,nog1322,62.290627,2.929167,59799,2812,80,42,0,1,n193
30,58.000000,0.500000,58.000000,0.500000,7488,64,68,3,n1hs0mq0,62.896873,0.133333,60381,128,68,39,0,1,n194
30,58.000000,0.500000,58.000000,0.500000,7488,64,71,3,n9fu7o8,62.896873,0.197917,60381,190,71,44,0,1,n195
30,59.000000,0.500000,59.000000,0.500000,7616,64,88,1,nv8x4g3,64.280205,0.941667,61709,904,88,36,0,1,n196
30,59.500000,1.500000,59.500000,1.500000,7680,192,54,1,nmbgzgj,65.234375,1.696875,62625,1629,54,54,0,1,n197
30,59.500000,1.500000,59.500000,1.500000,7680,192,60,1,nrevevk,65.237503,2.087500,62628,2004,60,46,0,1,n198
30,59.500000,1.500000,59.500000,1.500000,7680,192,63,1,n1lcuzj,65.240623,2.178125,62631,2091,63,51,0,1,n199
31,60.000000,0.500000,60.000000,0.500000,7744,64,45,3,n10b8oen,65.767708,0.119792,63137,115,45,63,0,1,n200
31,61.000000,1.000000,61.000000,1.000000,7872,128,62,1,nk3zkrg,67.297920,2.893750,64606,2778,62,56,0,1,n201
31,61.000000,1.000000,61.000000,1.000000,7872,128,53,1,n9egt9e,67.305206,2.885417,64613,2770,53,48,0,1,n202
31,61.000000,1.000000,61.000000,1.000000,7872,128,58,1,nommt0c,67.307289,7.092708,64615,6809,58,53,0,1,n203
31,61.000000,0.500000,61.000000,0.500000,7872,64,46,3,n1x662om,67.308334,0.089583,64616,86,46,66,0,1,n204
32,62.000000,1.500000,62.000000,1.500000,8000,192,63,1,n1vstb1b,70.133331,4.270833,67328,4100,63,32,0,1,n205
32,62.000000,1.500000,62.000000,1.500000,8000,192,54,1,n13panho,70.153122,4.141667,67347,3976,54,26,0,1,n206
32,62.000000,1.500000,62.000000,1.500000,8000,192,39,3,n9f43h8,70.184372,4.920833,67377,4724,39,26,0,1,n207
32,63.531250,0.031250,63.531250,0.031250,8196,4,59,1,n1st1xqg,73.180206,1.186458,70253,1139,59,38,0,1,n208
32,63.593750,0.031250,63.593750,0.031250,8204,4,57,1,n1gfvle3,73.555206,0.796875,70613,765,57,44,0,1,n209
32,63.656250,0.031250,63.656250,0.031250,8212,4,60,1,nmxyto5,73.843750,0.556250,70890,534,60,47,0,1,n210
32,63.687500,0.031250,63.687500,0.031250,8216,4,62,1,n6s0wyy,73.967705,0.432292,71009,415,62,49,0,1,n211
32,63.750000,0.031250,63.750000,0.031250,8224,4,65,1,n1ksebqf,74.198959,0.185417,71231,178,65,44,0,1,n212
